Armado;Entidad;Cliente.Destino;Nombre;FechaAlta;FechaFin;PCC;FechaPCC;Delivery;ID.Cliente;Estado;Observación;Ud.Pedidas;Ud.Preparadas
12463;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2020/01/13 00:00:00.000;2020/01/13 14:32:23.000;1334;2020/02/10 00:00:00.000;6157                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;367.0;355.0
12465;10323;C000001             ;BIKANER S.A                        ;2020/01/13 00:00:00.000;2020/01/13 11:51:49.000;1334;2020/02/10 00:00:00.000;6159                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;73.0;73.0
12467;10323;C000001             ;BIKANER S.A                        ;2020/01/13 00:00:00.000;2020/01/13 13:04:57.000;1334;2020/02/10 00:00:00.000;6161                ;1033;CAR;Promocion Entergar Martes 14-1                                                                                                                                                                                                                                 ;6.0;6.0
12469;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2020/01/13 00:00:00.000;2020/01/13 13:16:23.000;1334;2020/02/10 00:00:00.000;6163                ;1033;CAR;Promociones Entregar martes 14                                                                                                                                                                                                                                 ;15.0;15.0
12471;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2020/01/13 00:00:00.000;2020/01/13 13:47:25.000;1334;2020/02/10 00:00:00.000;6165                ;1033;CAR;Promociones entregar martes 14                                                                                                                                                                                                                                 ;8.0;8.0
12473;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2020/01/13 00:00:00.000;2020/01/13 14:03:32.000;1334;2020/02/10 00:00:00.000;6167                ;1033;CAR;Promociones entregar martes 14                                                                                                                                                                                                                                 ;12.0;12.0
12475;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2020/01/13 00:00:00.000;2020/01/13 13:59:37.000;1334;2020/02/10 00:00:00.000;6169                ;1033;CAR;Promociones entregar martes 14                                                                                                                                                                                                                                 ;12.0;12.0
12477;10316;C000003             ;FARMACIA PERLES S.A.               ;2020/01/13 00:00:00.000;2020/01/13 13:29:21.000;1334;2020/02/10 00:00:00.000;6171                ;1033;CAR;Promociones  entregar martes 1                                                                                                                                                                                                                                 ;6.0;6.0
12479;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2020/01/13 00:00:00.000;2020/01/13 14:12:44.000;1334;2020/02/10 00:00:00.000;6173                ;1033;CAR;Promociones entregar martes 14                                                                                                                                                                                                                                 ;16.0;16.0
12481;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2020/01/13 00:00:00.000;2020/01/13 13:37:20.000;1334;2020/02/10 00:00:00.000;6175                ;1033;CAR;Promociones entregar martes 14                                                                                                                                                                                                                                 ;8.0;8.0
12483;10321;C100705             ;TORCUATO VITAL S C S               ;2020/01/13 00:00:00.000;2020/01/13 14:29:29.000;1150;2020/01/13 00:00:00.000;6177                ;1033;PRE;Promociones entregar martes 14                                                                                                                                                                                                                                 ;6.0;6.0
12485;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2020/01/13 00:00:00.000;2020/01/13 15:49:14.000;1334;2020/02/10 00:00:00.000;6179                ;1033;CAR;Solares entregar fuera de frec                                                                                                                                                                                                                                 ;88.0;83.0
12487;10099;BAR207555           ;MASNET S.A.                        ;2020/01/13 00:00:00.000;2020/01/13 11:36:46.000;1333;2020/02/10 00:00:00.000;750013904           ;1032;CAR;MASNET S.A.                                                                                                                                                                                                                                                    ;190.0;190.0
12490;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2020/01/13 00:00:00.000;2020/01/13 16:47:58.000;1334;2020/02/10 00:00:00.000;6181                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;2.0;2.0
12492;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2020/01/13 00:00:00.000;2020/01/14 08:39:00.000;1334;2020/02/10 00:00:00.000;6183                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;136.0;130.0
12494;10312;C100704             ;SALUD Y BELLEZA SCS                ;2020/01/13 00:00:00.000;2020/01/14 09:35:15.000;1334;2020/02/10 00:00:00.000;6185                ;1033;CAR;Solares Entregar fuera de frec                                                                                                                                                                                                                                 ;76.0;75.0
12497;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2020/01/14 00:00:00.000;2020/01/14 09:38:23.000;1334;2020/02/10 00:00:00.000;6187                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;3.0;3.0
12499;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2020/01/14 00:00:00.000;2020/01/14 10:13:16.000;1334;2020/02/10 00:00:00.000;6189                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;31.0;29.0
12501;10312;C100704             ;SALUD Y BELLEZA SCS                ;2020/01/14 00:00:00.000;2020/01/14 09:57:47.000;1334;2020/02/10 00:00:00.000;6191                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;13.0;13.0
12503;11564;05951001            ;PATRICIA ARGIRO                    ;2020/01/14 00:00:00.000;2020/01/14 10:54:41.000;1154;2020/01/14 00:00:00.000;672                 ;1034;CAR;                                                                                                                                                                                                                                                               ;13.0;13.0
12505;11730;06134001            ;Etienne Teresa Haydee              ;2020/01/14 00:00:00.000;2020/01/14 11:55:19.000;1156;2020/01/14 00:00:00.000;674                 ;1034;CAR;                                                                                                                                                                                                                                                               ;66.0;66.0
12507;11226;05328001            ;FERNANDEZ BOLDRINI EDUARDO         ;2020/01/14 00:00:00.000;2020/01/14 13:35:58.000;1158;2020/01/14 00:00:00.000;677                 ;1034;PRE;                                                                                                                                                                                                                                                               ;24.0;24.0
12509;10207;BAR207680           ;MEALLA JUAN CARLOS                 ;2020/01/14 00:00:00.000;2020/01/14 13:49:25.000;1333;2020/02/10 00:00:00.000;750013909           ;1032;CAR;MEALLA JUAN CARLOS                                                                                                                                                                                                                                             ;29.0;29.0
12512;11557;05940001            ;MACLAMON S.R.L                     ;2020/01/14 00:00:00.000;2020/01/14 13:58:05.000;1159;2020/01/14 00:00:00.000;679                 ;1034;PRE;                                                                                                                                                                                                                                                               ;30.0;30.0
12514;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2020/01/14 00:00:00.000;2020/01/14 13:54:08.000;1334;2020/02/10 00:00:00.000;6193                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;4.0;4.0
12516;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2020/01/14 00:00:00.000;2020/01/14 15:41:40.000;1334;2020/02/10 00:00:00.000;6195                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;106.0;106.0
12518;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;2020/01/14 00:00:00.000;2020/01/15 14:33:18.000;1334;2020/02/10 00:00:00.000;6197                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;31.0;30.0
12524;10214;BAR503090           ;ATELIER BROTHER                    ;2020/01/15 00:00:00.000;2020/01/15 10:42:39.000;1333;2020/02/10 00:00:00.000;300021              ;1032;CAR;EMPLEADOS BROTHER                                                                                                                                                                                                                                              ;29.0;29.0
12526;10246;BAR207684           ;ARTECOLOR S R L                    ;2020/01/15 00:00:00.000;2020/01/15 11:47:14.000;1333;2020/02/10 00:00:00.000;750013914           ;1032;CAR;ARTECOLOR S R L                                                                                                                                                                                                                                                ;8.0;8.0
12528;10315;C100667             ;ORIEN ARGENTINA S.A.-VTAS INTE     ;2020/01/15 00:00:00.000;2020/01/15 15:02:49.000;1334;2020/02/10 00:00:00.000;419                 ;1033;CAR;APLICA SOBRE_OCIN_265                                                                                                                                                                                                                                          ;32.0;28.0
12535;10316;C000003             ;FARMACIA PERLES S.A.               ;2020/01/15 00:00:00.000;2020/01/16 08:25:11.000;1334;2020/02/10 00:00:00.000;6200                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;10.0;10.0
12537;10316;C000003             ;FARMACIA PERLES S.A.               ;2020/01/15 00:00:00.000;2020/01/16 08:38:10.000;1334;2020/02/10 00:00:00.000;6202                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;6.0;6.0
12539;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;2020/01/15 00:00:00.000;2020/01/16 09:15:39.000;1334;2020/02/10 00:00:00.000;6204                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;1.0;1.0
12541;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;2020/01/15 00:00:00.000;2020/01/16 09:32:39.000;1334;2020/02/10 00:00:00.000;6206                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;25.0;25.0
12543;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2020/01/16 00:00:00.000;2020/01/16 09:36:32.000;1169;2020/01/21 00:00:00.000;6208                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;7.0;7.0
12545;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2020/01/16 00:00:00.000;2020/01/16 09:57:12.000;1173;2020/01/21 00:00:00.000;6210                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;18.0;18.0
12547;11989;01072001            ;HISSURIBEHERE MARIA ADRI           ;2020/01/16 00:00:00.000;2020/01/16 11:38:38.000;0;;678                 ;1034;PRE;                                                                                                                                                                                                                                                               ;55.0;55.0
12549;10278;BAR503067           ;NICOLAS FERRARI                    ;2020/01/16 00:00:00.000;2020/01/16 09:07:21.000;1333;2020/02/10 00:00:00.000;750013915           ;1032;CAR;NICOLAS FERRARI                                                                                                                                                                                                                                                ;1.0;1.0
12551;10316;C000003             ;FARMACIA PERLES S.A.               ;2020/01/16 00:00:00.000;2020/01/16 10:15:51.000;1171;2020/01/21 00:00:00.000;6212                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;160.0;160.0
12553;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2020/01/16 00:00:00.000;2020/01/16 10:03:44.000;1173;2020/01/21 00:00:00.000;6214                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;2.0;2.0
12555;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2020/01/16 00:00:00.000;2020/01/16 10:21:41.000;1173;2020/01/21 00:00:00.000;6216                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;13.0;13.0
12557;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;2020/01/16 00:00:00.000;2020/01/16 10:31:05.000;1171;2020/01/21 00:00:00.000;6218                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;10.0;10.0
12562;11992;08479001            ;GAEROSS SRL                        ;2020/01/16 00:00:00.000;2020/01/16 14:57:34.000;0;;681                 ;1034;PRE;                                                                                                                                                                                                                                                               ;23.0;23.0
12564;10321;C100705             ;TORCUATO VITAL S C S               ;2020/01/16 00:00:00.000;2020/01/17 09:49:42.000;1171;2020/01/21 00:00:00.000;6219                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;2.0;2.0
12566;10321;C100705             ;TORCUATO VITAL S C S               ;2020/01/16 00:00:00.000;2020/01/17 09:56:09.000;1171;2020/01/21 00:00:00.000;6221                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;1.0;1.0
12568;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2020/01/16 00:00:00.000;2020/01/17 10:15:03.000;1172;2020/01/21 00:00:00.000;6223                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;64.0;62.0
12572;10321;C100705             ;TORCUATO VITAL S C S               ;2020/01/17 00:00:00.000;2020/01/17 10:50:07.000;1171;2020/01/21 00:00:00.000;6225                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;72.0;72.0
12574;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2020/01/17 00:00:00.000;2020/01/17 13:36:19.000;1172;2020/01/21 00:00:00.000;6227                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;109.0;109.0
12576;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2020/01/17 00:00:00.000;2020/01/17 13:30:16.000;1172;2020/01/21 00:00:00.000;6229                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;18.0;18.0
12578;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2020/01/17 00:00:00.000;2020/01/17 13:42:51.000;1172;2020/01/21 00:00:00.000;6231                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;9.0;9.0
12580;10026;BAR207360           ;RITHNER, PORTEOUS Y CIA S.A.       ;2020/01/17 00:00:00.000;2020/01/17 11:42:28.000;1333;2020/02/10 00:00:00.000;750013929           ;1032;CAR;RITHNER, PORTEOUS Y CIA S.A.                                                                                                                                                                                                                                   ;96.0;96.0
12582;11082;00078001            ;E. FAJARDO E HIJOS S. A.           ;2020/01/17 00:00:00.000;2020/01/20 16:47:25.000;1239;2020/01/27 00:00:00.000;684                 ;1034;PRE;                                                                                                                                                                                                                                                               ;240.0;228.0
12584;11112;01001001            ;SAGATELIAN EDUARDO MIGUEL          ;2020/01/17 00:00:00.000;2020/01/21 09:36:09.000;1175;2020/01/21 00:00:00.000;686                 ;1034;CAR;                                                                                                                                                                                                                                                               ;63.0;63.0
12586;11156;05046001            ;SCALZO OSVALDO NESTOR              ;2020/01/17 00:00:00.000;2020/01/17 09:03:58.000;1211;2020/01/24 00:00:00.000;688                 ;1034;PRE;                                                                                                                                                                                                                                                               ;37.0;0.0
12588;11165;05080001            ;NOVELLO JORGE ANTONIO              ;2020/01/17 00:00:00.000;2020/01/21 13:25:04.000;1176;2020/01/21 00:00:00.000;690                 ;1034;CAR;                                                                                                                                                                                                                                                               ;107.0;107.0
12590;11869;05280001            ;TOYOS CASIMIRO F. TOYOS OMAR E TOYO;2020/01/17 00:00:00.000;2020/01/21 14:45:57.000;1241;2020/01/27 00:00:00.000;692                 ;1034;PRE;                                                                                                                                                                                                                                                               ;266.0;242.0
12592;11239;05384001            ;CARDARELLI ARMANDO                 ;2020/01/17 00:00:00.000;2020/01/21 15:07:10.000;1178;2020/01/21 00:00:00.000;694                 ;1034;CAR;                                                                                                                                                                                                                                                               ;53.0;53.0
12594;11260;05437001            ;NICO DEPORTES SRL                  ;2020/01/17 00:00:00.000;2020/01/22 09:54:30.000;1185;2020/01/22 00:00:00.000;696                 ;1034;CAR;                                                                                                                                                                                                                                                               ;338.0;338.0
12596;11263;05448001            ;URDANGARIN NANCY GRACIELA          ;2020/01/17 00:00:00.000;2020/01/21 15:51:01.000;1186;2020/01/22 00:00:00.000;698                 ;1034;CAR;                                                                                                                                                                                                                                                               ;20.0;20.0
12598;11283;05508001            ;Ceijas Mirtha Haydee               ;2020/01/17 00:00:00.000;2020/01/17 09:15:37.000;1212;2020/01/24 00:00:00.000;700                 ;1034;PRE;                                                                                                                                                                                                                                                               ;17.0;0.0
12600;11326;05580001            ;Garcia Mariela Cecilia             ;2020/01/17 00:00:00.000;2020/01/22 15:25:45.000;1189;2020/01/22 00:00:00.000;702                 ;1034;CAR;                                                                                                                                                                                                                                                               ;70.0;70.0
12602;11340;05599001            ;Reciclado S.A.                     ;2020/01/17 00:00:00.000;2020/01/22 16:23:30.000;1191;2020/01/22 00:00:00.000;704                 ;1034;CAR;                                                                                                                                                                                                                                                               ;40.0;40.0
12604;11868;05653001            ;ALONSO NIEVES  Y DE LUCA SILVINA AN;2020/01/17 00:00:00.000;2020/01/23 07:15:41.000;1199;2020/01/23 00:00:00.000;706                 ;1034;PRE;                                                                                                                                                                                                                                                               ;54.0;54.0
12606;11448;05766001            ;Nacach Sion Andres                 ;2020/01/17 00:00:00.000;2020/01/23 07:47:25.000;1197;2020/01/23 00:00:00.000;708                 ;1034;PRE;                                                                                                                                                                                                                                                               ;44.0;44.0
12608;11492;05834001            ;Rossi Deportes S.A                 ;2020/01/17 00:00:00.000;2020/01/23 14:08:26.000;1200;2020/01/23 00:00:00.000;710                 ;1034;PRE;                                                                                                                                                                                                                                                               ;256.0;256.0
12610;11520;05876001            ;Pereyra Ricardo Alberto            ;2020/01/17 00:00:00.000;2020/01/23 14:16:31.000;1202;2020/01/23 00:00:00.000;712                 ;1034;CAR;                                                                                                                                                                                                                                                               ;26.0;26.0
12612;11554;05934001            ;PAOLI EDGARDO VICENTE              ;2020/01/17 00:00:00.000;2020/01/23 15:41:36.000;1204;2020/01/23 00:00:00.000;714                 ;1034;PRE;                                                                                                                                                                                                                                                               ;18.0;18.0
12614;11626;06016001            ;INDIGO VT. SA                      ;2020/01/17 00:00:00.000;2020/01/23 16:36:20.000;1208;2020/01/24 00:00:00.000;716                 ;1034;PRE;                                                                                                                                                                                                                                                               ;79.0;79.0
12616;11689;06084001            ;EL CORTIJANO SA                    ;2020/01/17 00:00:00.000;2020/01/24 08:34:36.000;1210;2020/01/24 00:00:00.000;718                 ;1034;PRE;                                                                                                                                                                                                                                                               ;136.0;136.0
12618;11762;06168001            ;Kadursport SRL                     ;2020/01/17 00:00:00.000;2020/01/21 11:50:27.000;1180;2020/01/21 00:00:00.000;720                 ;1034;CAR;                                                                                                                                                                                                                                                               ;10.0;10.0
12620;11694;06091001            ;CIAPPARELLI MARIA VERONICA         ;2020/01/17 00:00:00.000;2020/01/21 13:52:00.000;1181;2020/01/21 00:00:00.000;722                 ;1034;CAR;                                                                                                                                                                                                                                                               ;40.0;40.0
12622;11520;05876001            ;Pereyra Ricardo Alberto            ;2020/01/17 00:00:00.000;2020/01/24 09:42:56.000;1215;2020/01/24 00:00:00.000;724                 ;1034;PRE;                                                                                                                                                                                                                                                               ;36.0;36.0
12624;11143;01081001            ;Lomeride S.A.                      ;2020/01/17 00:00:00.000;2020/01/24 09:23:15.000;1216;2020/01/24 00:00:00.000;726                 ;1034;PRE;                                                                                                                                                                                                                                                               ;72.0;72.0
12626;11180;05151001            ;CALZADOS LOS GALLEGOS S.R.L.       ;2020/01/17 00:00:00.000;2020/01/24 10:08:58.000;1218;2020/01/24 00:00:00.000;728                 ;1034;PRE;                                                                                                                                                                                                                                                               ;17.0;17.0
12628;11421;05724001            ;Alvarez Andrea Karina              ;2020/01/17 00:00:00.000;2020/01/17 11:15:22.000;1166;2020/01/17 00:00:00.000;730                 ;1034;CAR;                                                                                                                                                                                                                                                               ;30.0;30.0
12630;11494;05836001            ;Villanueva Hector                  ;2020/01/17 00:00:00.000;2020/01/24 11:03:57.000;1221;2020/01/24 00:00:00.000;732                 ;1034;PRE;                                                                                                                                                                                                                                                               ;16.0;16.0
12632;11672;06069001            ;TAMANGO SPORT S.R.L.               ;2020/01/17 00:00:00.000;2020/01/21 13:31:50.000;1182;2020/01/21 00:00:00.000;734                 ;1034;CAR;                                                                                                                                                                                                                                                               ;49.0;49.0
12634;11283;05508001            ;Ceijas Mirtha Haydee               ;2020/01/17 00:00:00.000;2020/01/24 11:24:52.000;1212;2020/01/24 00:00:00.000;700                 ;1034;PRE;                                                                                                                                                                                                                                                               ;17.0;17.0
12636;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2020/01/17 00:00:00.000;2020/01/17 14:53:14.000;1170;2020/01/21 00:00:00.000;6232                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;5.0;5.0
12638;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2020/01/17 00:00:00.000;2020/01/17 14:59:54.000;1170;2020/01/21 00:00:00.000;6234                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;12.0;12.0
12640;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2020/01/17 00:00:00.000;2020/01/20 12:07:42.000;1170;2020/01/21 00:00:00.000;6236                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;346.0;346.0
12642;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2020/01/17 00:00:00.000;2020/01/22 16:08:51.000;1334;2020/02/10 00:00:00.000;6238                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;5.0;0.0
12644;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2020/01/17 00:00:00.000;2020/01/17 16:19:50.000;1170;2020/01/21 00:00:00.000;6240                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;1.0;1.0
12646;10323;C000001             ;BIKANER S.A                        ;2020/01/17 00:00:00.000;2020/01/17 16:37:12.000;1173;2020/01/21 00:00:00.000;6242                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;6.0;6.0
12648;10323;C000001             ;BIKANER S.A                        ;2020/01/17 00:00:00.000;2020/01/17 16:46:13.000;1173;2020/01/21 00:00:00.000;6244                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;21.0;18.0
12651;10339;C100596             ;ORIEN S.A. - Farmacia Orien  HO    ;2020/01/20 00:00:00.000;2020/01/20 11:13:35.000;1173;2020/01/21 00:00:00.000;6246                ;1033;CAR;Directa                                                                                                                                                                                                                                                        ;5920.0;5920.0
12653;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2020/01/20 00:00:00.000;2020/01/20 14:25:40.000;1194;2020/01/23 00:00:00.000;6248                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;1.0;1.0
12655;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2020/01/20 00:00:00.000;2020/01/21 08:26:09.000;1194;2020/01/23 00:00:00.000;6250                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;87.0;87.0
12657;10323;C000001             ;BIKANER S.A                        ;2020/01/20 00:00:00.000;2020/01/21 10:07:15.000;1334;2020/02/10 00:00:00.000;6252                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;601.0;601.0
12659;10323;C000001             ;BIKANER S.A                        ;2020/01/20 00:00:00.000;2020/01/20 11:23:05.000;1334;2020/02/10 00:00:00.000;6254                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;14.0;14.0
12661;10323;C000001             ;BIKANER S.A                        ;2020/01/20 00:00:00.000;2020/01/20 15:17:36.000;1334;2020/02/10 00:00:00.000;6256                ;1033;CAR;Pedido Bika                                                                                                                                                                                                                                                    ;689.0;689.0
12663;11115;01014001            ;ENRIQUE FERNANDO RENE              ;2020/01/20 00:00:00.000;2020/01/24 14:01:52.000;1220;2020/01/24 00:00:00.000;735                 ;1034;PRE;                                                                                                                                                                                                                                                               ;37.0;37.0
12666;10339;C100596             ;ORIEN S.A. - Farmacia Orien  HO    ;2020/01/20 00:00:00.000;2020/01/20 12:00:27.000;1173;2020/01/21 00:00:00.000;999                 ;1033;CAR;completa Ped. 6246/6257                                                                                                                                                                                                                                        ;1632.0;1632.0
12668;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2020/01/20 00:00:00.000;2020/01/21 11:02:32.000;1334;2020/02/10 00:00:00.000;6259                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;1.0;1.0
12670;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2020/01/20 00:00:00.000;2020/01/21 11:30:26.000;1334;2020/02/10 00:00:00.000;6261                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;27.0;25.0
12672;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2020/01/20 00:00:00.000;2020/01/21 15:50:44.000;1334;2020/02/10 00:00:00.000;6263                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;753.0;751.0
12674;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2020/01/20 00:00:00.000;2020/01/21 15:36:58.000;1334;2020/02/10 00:00:00.000;6265                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;330.0;330.0
12676;10339;C100596             ;ORIEN S.A. - Farmacia Orien  HO    ;2020/01/20 00:00:00.000;2020/01/21 09:07:22.000;1173;2020/01/21 00:00:00.000;6267                ;1033;CAR;Directa                                                                                                                                                                                                                                                        ;17280.0;17280.0
12680;10323;C000001             ;BIKANER S.A                        ;2020/01/20 00:00:00.000;2020/01/20 14:57:28.000;1173;2020/01/21 00:00:00.000;6244                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;3.0;0.0
12683;10312;C100704             ;SALUD Y BELLEZA SCS                ;2020/01/20 00:00:00.000;2020/01/22 06:25:22.000;1334;2020/02/10 00:00:00.000;6269                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;178.0;178.0
12686;10026;BAR207360           ;RITHNER, PORTEOUS Y CIA S.A.       ;2020/01/21 00:00:00.000;2020/01/21 10:53:07.000;1333;2020/02/10 00:00:00.000;750013932           ;1032;CAR;RITHNER, PORTEOUS Y CIA S.A.                                                                                                                                                                                                                                   ;288.0;264.0
12692;11115;01014001            ;ENRIQUE FERNANDO RENE              ;2020/01/21 00:00:00.000;2020/01/25 13:11:05.000;1231;2020/01/27 00:00:00.000;738                 ;1034;PRE;                                                                                                                                                                                                                                                               ;20.0;20.0
